"","V1","V2"
"76140","censorcopula","copula"
"76141","DataClean","XML"
"76142","DataClean","xlsx"
"76143","Newdistns","AdequacyModel"
"76144","vegalite","base64"
"76145","vegalite","htmltools"
"76146","vegalite","webshot"
"76147","vegalite","magrittr"
"76148","vegalite","clipr"
"76149","vegalite","jsonlite"
"76150","vegalite","digest"
"76151","vegalite","htmlwidgets"
"76152","TwoStepCLogit","survival"
"76153","commentr","stringr"
"76154","edgebundleR","igraph"
"76155","edgebundleR","shiny"
"76156","edgebundleR","rjson"
"76157","edgebundleR","htmlwidgets"
"76158","interpretR","randomForest"
"76159","interpretR","AUC"
"76160","MiSPU","cluster"
"76161","MiSPU","Rcpp"
"76162","MiSPU","vegan"
"76163","MiSPU","ape"
"76164","MiSPU","aSPU"
"76165","rechonest","httr"
"76166","rechonest","RCurl"
"76167","rechonest","jsonlite"
"76168","vottrans","quadprog"
"76169","bdscale","scales"
"76170","bdscale","ggplot2"
"76171","rscimark","checkmate"
"76172","ROpenWeatherMap","httr"
"76173","ROpenWeatherMap","RCurl"
"76174","ROpenWeatherMap","jsonlite"
"76175","DEMOVA","leaps"
"76176","RADanalysis","scales"
"76177","RADanalysis","sfsmisc"
"76178","DandEFA","gplots"
"76179","DandEFA","polycor"
"76180","iWISA","waveslim"
"76181","iWISA","fda"
"76182","iWISA","ggplot2"
"76183","logisticPCA","ggplot2"
"76184","rdd","sandwich"
"76185","rdd","AER"
"76186","rdd","lmtest"
"76187","rdd","Formula"
"76188","RODBCDBI","DBI"
"76189","RODBCDBI","RODBC"
"76190","dcmle","lattice"
"76191","dcmle","coda"
"76192","dcmle","dclone"
"76193","lazysql","checkmate"
"76194","lazysql","magrittr"
"76195","lazysql","plyr"
"76196","mdsdt","mnormt"
"76197","mdsdt","ellipse"
"76198","mdsdt","polycor"
"76199","PVAClone","coda"
"76200","PVAClone","dclone"
"76201","PVAClone","dcmle"
"76202","Dowd","MASS"
"76203","Dowd","forecast"
"76204","Dowd","bootstrap"
"76205","DCODE","seqinr"
"76206","ngramrr","tau"
"76207","ngramrr","tm"
"76208","osd","JADE"
"76209","osd","nnls"
"76210","rARPACK","RSpectra"
"76211","sparsereg","MASS"
"76212","sparsereg","Rcpp"
"76213","sparsereg","VGAM"
"76214","sparsereg","GIGrvg"
"76215","sparsereg","ggplot2"
"76216","sparsereg","glmnet"
"76217","sparsereg","MCMCpack"
"76218","sparsereg","msm"
"76219","sparsereg","coda"
"76220","sparsereg","gridExtra"
"76221","carcass","arm"
"76222","carcass","survival"
"76223","carcass","MASS"
"76224","carcass","lme4"
"76225","carcass","expm"
"76226","NIPTeR","sets"
"76227","OmicKriging","doParallel"
"76228","OmicKriging","foreach"
"76229","OmicKriging","irlba"
"76230","OmicKriging","ROCR"
"76231","dpmr","httr"
"76232","dpmr","magrittr"
"76233","dpmr","jsonlite"
"76234","dpmr","digest"
"76235","dpmr","rio"
"76236","jrich","ape"
"76237","kmlShape","class"
"76238","kmlShape","lattice"
"76239","kmlShape","kml"
"76240","kmlShape","longitudinalData"
"76241","palinsol","gsl"
"76242","cdom","tidyr"
"76243","cdom","broom"
"76244","cdom","ggplot2"
"76245","cdom","minpack.lm"
"76246","hda","e1071"
"76247","karaoke","tuneR"
"76248","karaoke","seewave"
"76249","lordif","mirt"
"76250","lordif","rms"
"76251","Rearrangement","quantreg"
"76252","pequod","car"
"76253","pequod","ggplot2"
"76254","PWD","Rcpp"
"76255","RCA","igraph"
"76256","RCA","gplots"
"76257","RYandexTranslate","httr"
"76258","RYandexTranslate","RCurl"
"76259","RYandexTranslate","jsonlite"
"76260","tmpm","reshape2"
"76261","COUSCOus","matrixcalc"
"76262","COUSCOus","bio3d"
"76263","varian","rstan"
"76264","varian","MASS"
"76265","varian","ggplot2"
"76266","varian","Formula"
"76267","varian","gridExtra"
"76268","repolr","Matrix"
"76269","repolr","Rcpp"
"76270","MRH","survival"
"76271","MRH","coda"
"76272","MRH","KMsurv"
"76273","Evomorph","stringr"
"76274","Evomorph","geomorph"
"76275","Evomorph","ggplot2"
"76276","Evomorph","reshape2"
"76277","livechatR","dplyr"
"76278","livechatR","magrittr"
"76279","livechatR","jsonlite"
"76280","livechatR","data.table"
"76281","livechatR","purrr"
"76282","luzlogr","assertthat"
"76283","PBImisc","Matrix"
"76284","PBImisc","lme4"
"76285","wfg","igraph"
"76286","linERR","survival"
"76287","sensory","Matrix"
"76288","sensory","MASS"
"76289","sensory","gtools"
"76290","MuViCP","MASS"
"76291","MuViCP","gtools"
"76292","MuViCP","sm"
"76293","spnet","sp"
"76294","spnet","shape"
"76295","rfisheries","httr"
"76296","rfisheries","ggplot2"
"76297","rfisheries","rjson"
"76298","rfisheries","data.table"
"76299","rfisheries","assertthat"
"76300","calibrar","optimx"
"76301","calibrar","cmaes"
"76302","calibrar","foreach"
"76303","kml","clv"
"76304","kml","longitudinalData"
"76305","longitudinalData","rgl"
"76306","longitudinalData","class"
"76307","longitudinalData","misc3d"
"76308","longitudinalData","clv"
"76309","fractional","Rcpp"
"76310","noncompliance","Rcpp"
"76311","noncompliance","data.table"
"76312","pdftables","httr"
"76313","FCMapper","igraph"
"76314","MCMC.OTU","MCMCglmm"
"76315","MCMC.OTU","ggplot2"
"76316","MCMC.OTU","coda"
"76317","WaverR","MASS"
"76318","WaverR","kimisc"
"76319","ionr","psych"
"76320","ionr","gplots"
"76321","starma","scales"
"76322","starma","Rcpp"
"76323","starma","ggplot2"
"76324","exploreR","ggplot2"
"76325","mvnTest","MASS"
"76326","mvnTest","mvtnorm"
"76327","cooccur","gmp"
"76328","cooccur","ggplot2"
"76329","cooccur","reshape2"
"76330","loe","MASS"
"76331","Watersheds","sp"
"76332","Watersheds","maptools"
"76333","Watersheds","splancs"
"76334","Watersheds","rgeos"
"76335","Watersheds","lattice"
"76336","ClusterStability","cluster"
"76337","ClusterStability","Rcpp"
"76338","ClusterStability","copula"
"76339","ClusterStability","WeightedCluster"
"76340","ClusterStability","clusterCrit"
"76341","guess","Rsolnp"
"76342","munfold","MASS"
"76343","munfold","memisc"
"76344","Bmix","mvtnorm"
"76345","repmis","httr"
"76346","repmis","R.cache"
"76347","repmis","plyr"
"76348","repmis","digest"
"76349","repmis","data.table"
"76350","RLogicalOps","stringr"
"76351","RLogicalOps","rstackdeque"
"76352","rdian","httr"
"76353","rdian","curl"
"76354","WikipediaR","httr"
"76355","WikipediaR","XML"
"76356","ABCp2","MASS"
"76357","ABHgenotypeR","ggplot2"
"76358","ABHgenotypeR","reshape2"
"76359","DiagrammeRsvg","V8"
"76360","tumgr","minpack.lm"
"76361","rworldmap","fields"
"76362","rworldmap","sp"
"76363","rworldmap","maptools"
"76364","FastGP","MASS"
"76365","FastGP","Rcpp"
"76366","FastGP","mvtnorm"
"76367","FastGP","rbenchmark"
"76368","patPRO","ggplot2"
"76369","patPRO","RColorBrewer"
"76370","patPRO","plyr"
"76371","patPRO","reshape2"
"76372","patPRO","gridExtra"
"76373","acid","gamlss.dist"
"76374","acid","Hmisc"
"76375","acid","gamlss"
"76376","exreport","ggplot2"
"76377","exreport","reshape2"
"76378","tripEstimation","zoo"
"76379","tripEstimation","sp"
"76380","tripEstimation","rgdal"
"76381","tripEstimation","mgcv"
"76382","tripEstimation","lattice"
"76383","cepp","randtoolbox"
"76384","cepp","trust"
"76385","zooaRch","ggplot2"
"76386","IMP","tidyr"
"76387","IMP","dplyr"
"76388","IMP","shiny"
"76389","IMP","ggplot2"
"76390","sscor","pcaPP"
"76391","sscor","robustbase"
"76392","sscor","mvtnorm"
"76393","LaplaceDeconv","orthopolynom"
"76394","LaplaceDeconv","polynom"
"76395","distance.sample.size","MASS"
"76396","VertexSimilarity","igraph"
"76397","webreadr","Rcpp"
"76398","webreadr","readr"
"76399","FreqProf","shiny"
"76400","FreqProf","ggplot2"
"76401","FreqProf","reshape2"
"76402","igraphinshiny","igraph"
"76403","igraphinshiny","shiny"
"76404","pAnalysis","ggplot2"
"76405","pAnalysis","coin"
"76406","SNscan","igraph"
"76407","SNscan","Rmpfr"
"76408","SNscan","poweRlaw"
"76409","SubpathwayLNCE","igraph"
"76410","SubpathwayLNCE","BiasedUrn"
"76411","cycleRtools","Rcpp"
"76412","cycleRtools","xml2"
"76413","freqparcoord","FNN"
"76414","freqparcoord","ggplot2"
"76415","freqparcoord","mvtnorm"
"76416","freqparcoord","GGally"
"76417","HKprocess","gtools"
"76418","HKprocess","MCMCpack"
"76419","sharx","Formula"
"76420","sharx","dclone"
"76421","sharx","dcmle"
"76422","breakpoint","MASS"
"76423","breakpoint","ggplot2"
"76424","breakpoint","doParallel"
"76425","breakpoint","foreach"
"76426","breakpoint","msm"
"76427","CircOutlier","circular"
"76428","CircOutlier","CircStats"
"76429","msltrend","zoo"
"76430","msltrend","Rssa"
"76431","msltrend","forecast"
"76432","msltrend","tseries"
"76433","msltrend","plyr"
"76434","msltrend","changepoint"
"76435","networkDynamicData","network"
"76436","networkDynamicData","networkDynamic"
"76437","rodd","matrixcalc"
"76438","rodd","Matrix"
"76439","rodd","rootSolve"
"76440","rodd","quadprog"
"76441","rodd","numDeriv"
"76442","gSEM","knitr"
"76443","gSEM","MASS"
"76444","gSEM","DiagrammeR"
"76445","gSEM","htmlwidgets"
"76446","pRF","dplyr"
"76447","pRF","randomForest"
"76448","pRF","ggplot2"
"76449","pRF","permute"
"76450","pRF","reshape2"
"76451","MakefileR","magrittr"
"76452","vrcp","ggplot2"
"76453","neuroim","Matrix"
"76454","neuroim","stringr"
"76455","neuroim","Rcpp"
"76456","neuroim","rgl"
"76457","neuroim","hash"
"76458","neuroim","iterators"
"76459","neuroim","readr"
"76460","neuroim","yaImpute"
"76461","neuroim","assertthat"
"76462","neuroim","abind"
"76463","stlplus","Rcpp"
"76464","stlplus","lattice"
"76465","stlplus","yaImpute"
"76466","cds","MASS"
"76467","cds","copula"
"76468","cds","clue"
"76469","cds","colorspace"
"76470","cds","limSolve"
"76471","RImagePalette","ggplot2"
"76472","cg","Hmisc"
"76473","cg","nlme"
"76474","cg","survival"
"76475","cg","multcomp"
"76476","cg","MASS"
"76477","cg","VGAM"
"76478","cg","rms"
"76479","cg","lattice"
"76480","qtlc","rgl"
"76481","qtlc","tiff"
"76482","qtlc","plot3D"
"76483","request","httr"
"76484","request","magrittr"
"76485","request","jsonlite"
"76486","request","R6"
"76487","request","curl"
"76488","request","whisker"
"76489","request","lazyeval"
"76490","DTR","survival"
"76491","DTR","ggplot2"
"76492","DTR","aod"
"76493","robreg3S","MASS"
"76494","robreg3S","robustbase"
"76495","robreg3S","GSE"
"76496","sdmvspecies","raster"
"76497","sdmvspecies","psych"
"76498","Deducer","scales"
"76499","Deducer","multcomp"
"76500","Deducer","MASS"
"76501","Deducer","effects"
"76502","Deducer","car"
"76503","Deducer","e1071"
"76504","Deducer","ggplot2"
"76505","Deducer","plyr"
"76506","Deducer","foreign"
"76507","Deducer","JGR"
"76508","Deducer","rJava"
"76509","Rsolnp","truncnorm"
"76510","MultAlloc","Rglpk"
"76511","validateRS","data.table"
"76512","validateRS","reshape2"
"76513","validateRS","triangle"
"76514","validateRS","truncnorm"
"76515","MediaK","Rcpp"
"76516","shock","igraph"
"76517","shock","GGMselect"
"76518","shock","mvtnorm"
"76519","shock","glasso"
"76520","shock","capushe"
"76521","batteryreduction","pracma"
"76522","federalregister","httr"
"76523","federalregister","jsonlite"
"76524","federalregister","curl"
"76525","RPublica","httr"
"76526","RPublica","jsonlite"
"76527","RPublica","curl"
"76528","clogitboost","Rcpp"
"76529","metricsgraphics","htmltools"
"76530","metricsgraphics","magrittr"
"76531","metricsgraphics","htmlwidgets"
"76532","depth.plot","mvtnorm"
"76533","FWDselect","mgcv"
"76534","FWDselect","cvTools"
"76535","granovaGG","ggplot2"
"76536","granovaGG","RColorBrewer"
"76537","granovaGG","plyr"
"76538","granovaGG","reshape2"
"76539","granovaGG","gridExtra"
"76540","rebus.datetimes","rebus.base"
"76541","rebus.numbers","rebus.base"
"76542","treecm","plyr"
"76543","exif","Rcpp"
"76544","hpoPlot","magrittr"
"76545","hpoPlot","functional"
"76546","LightningR","httr"
"76547","LightningR","RCurl"
"76548","LightningR","RJSONIO"
"76549","LightningR","R6"
"76550","vita","Rcpp"
"76551","vita","randomForest"
"76552","Frames2","MASS"
"76553","Frames2","nnet"
"76554","Frames2","sampling"
"76555","RXMCDA","XML"
"76556","RXMCDA","kappalab"
"76557","SPmlficmcm","nleqslv"
"76558","pitchRx","MASS"
"76559","pitchRx","ggplot2"
"76560","pitchRx","mgcv"
"76561","pitchRx","plyr"
"76562","pitchRx","hexbin"
"76563","pitchRx","XML2R"
"76564","rwfec","Rcpp"
"76565","sensitivity2x2xk","mvtnorm"
"76566","sensitivity2x2xk","BiasedUrn"
"76567","MNS","MASS"
"76568","MNS","igraph"
"76569","MNS","glmnet"
"76570","MNS","doParallel"
"76571","MNS","mvtnorm"
"76572","PAGWAS","mnormt"
"76573","PAGWAS","lars"
"76574","PAGWAS","foreach"
"76575","G2Sd","shiny"
"76576","G2Sd","ggplot2"
"76577","G2Sd","rJava"
"76578","G2Sd","xlsx"
"76579","G2Sd","reshape2"
"76580","G2Sd","xlsxjars"
"76581","PIGShift","ape"
"76582","PIGShift","mvtnorm"
"76583","caRpools","scatterplot3d"
"76584","caRpools","rmarkdown"
"76585","caRpools","sm"
"76586","caRpools","seqinr"
"76587","caRpools","VennDiagram"
"76588","caRpools","xlsx"
"76589","acp","tseries"
"76590","acp","quantmod"
"76591","npIntFactRep","plyr"
"76592","npIntFactRep","ez"
"76593","ordiBreadth","vegan"
"76594","ppcor","MASS"
"76595","ryouready","stringr"
"76596","ryouready","car"
"76597","ryouready","ggplot2"
"76598","tggd","gsl"
"76599","features","lokern"
"76600","dsample","MASS"
"76601","lodGWAS","survival"
"76602","lodGWAS","rms"
"76603","oaColors","MASS"
"76604","oaColors","RColorBrewer"
"76605","oaPlots","ggplot2"
"76606","oaPlots","oaColors"
"76607","proton","digest"
"76608","bvarsv","Rcpp"
"76609","ForecastCombinations","quantreg"
"76610","ForecastCombinations","quadprog"
"76611","SimSeq","fdrtool"
"76612","tracheideR","tgram"
"76613","FACTMLE","rARPACK"
"76614","s4vd","foreach"
"76615","s4vd","irlba"
"76616","s4vd","biclust"
"76617","JGEE","MASS"
"76618","JGEE","gee"
"76619","phylometrics","mvtnorm"
"76620","sms","doParallel"
"76621","sms","iterators"
"76622","sms","foreach"
"76623","ptycho","plyr"
"76624","ptycho","coda"
"76625","ptycho","reshape2"
"76626","gbm2sas","gbm"
"76627","steadyICA","MASS"
"76628","steadyICA","Rcpp"
"76629","steadyICA","clue"
"76630","steadyICA","combinat"
"76631","TRD","Rlab"
"76632","CovSel","np"
"76633","CovSel","MASS"
"76634","CovSel","dr"
"76635","BaSTA","snowfall"
"76636","LRcontrast","DoseFinding"
"76637","pampe","leaps"
"76638","phia","Matrix"
"76639","phia","car"
"76640","SPCALDA","MASS"
"76641","easypower","pwr"
"76642","rucm","KFAS"
"76643","rchess","dplyr"
"76644","rchess","V8"
"76645","rchess","ggplot2"
"76646","rchess","plyr"
"76647","rchess","htmlwidgets"
"76648","rchess","R6"
"76649","rchess","assertthat"
"76650","survJamda","survival"
"76651","survJamda","ecodist"
"76652","survJamda","survJamda.data"
"76653","survJamda","survivalROC"
"76654","Phxnlme","ggplot2"
"76655","Phxnlme","testthat"
"76656","Phxnlme","lattice"
"76657","Phxnlme","gridExtra"
"76658","Phxnlme","manipulate"
"76659","RGoogleAnalyticsPremium","httr"
"76660","RGoogleAnalyticsPremium","jsonlite"
"76661","RGoogleAnalyticsPremium","lubridate"
"76662","DataLoader","readxl"
"76663","DataLoader","rChoiceDialogs"
"76664","DataLoader","plyr"
"76665","DataLoader","xlsx"
"76666","NetSwan","igraph"
"76667","nlrr","Hmisc"
"76668","nlrr","rms"
"76669","PortRisk","zoo"
"76670","PortRisk","MASS"
"76671","PortRisk","copula"
"76672","PortRisk","tseries"
"76673","PortRisk","MCMCpack"
"76674","corkscrew","igraph"
"76675","corkscrew","ggplot2"
"76676","corkscrew","gplots"
"76677","corkscrew","RColorBrewer"
"76678","RNaviCell","RCurl"
"76679","RNaviCell","RJSONIO"
"76680","ACNE","MASS"
"76681","ACNE","R.filesets"
"76682","ACNE","aroma.affymetrix"
"76683","ACNE","R.utils"
"76684","ACNE","R.methodsS3"
"76685","ACNE","R.oo"
"76686","ACNE","matrixStats"
"76687","ACNE","aroma.core"
"76688","batman","Rcpp"
"76689","TDCor","deSolve"
"76690","MixedTS","MASS"
"76691","CoxPlus","Rcpp"
"76692","jackknifeKME","imputeYn"
"76693","LDAvis","proxy"
"76694","LDAvis","RJSONIO"
"76695","PanelCount","statmod"
"76696","PanelCount","MASS"
"76697","PanelCount","Rcpp"
"76698","imputeYn","survival"
"76699","imputeYn","emplik"
"76700","imputeYn","mvtnorm"
"76701","imputeYn","boot"
"76702","imputeYn","quadprog"
"76703","uptimeRobot","RCurl"
"76704","uptimeRobot","plyr"
"76705","uptimeRobot","rjson"
"76706","MultiRR","MASS"
"76707","MultiRR","lme4"
"76708","eventInterval","MASS"
"76709","GSSE","zoo"
"76710","GSSE","Iso"
"76711","diezeit","httr"
"76712","diezeit","jsonlite"
"76713","diezeit","brew"
"76714","ksrlive","tightClust"
"76715","RcmdrPlugin.Export","Hmisc"
"76716","RcmdrPlugin.Export","Rcmdr"
"76717","RcmdrPlugin.Export","xtable"
"76718","SimHaz","survival"
"76719","DiscreteWeibull","Rsolnp"
"76720","CHsharp","scatterplot3d"
"76721","CHsharp","KernSmooth"
"76722","covBM","nlme"
"76723","wingui","Rcpp"
"76724","geesmv","matrixcalc"
"76725","geesmv","nlme"
"76726","geesmv","MASS"
"76727","geesmv","gee"
"76728","subspace","stringr"
"76729","subspace","colorspace"
"76730","subspace","rJava"
"76731","subspace","ggvis"
"76732","elasso","SiZer"
"76733","elasso","glmnet"
"76734","conicfit","pracma"
"76735","conicfit","geigen"
"76736","smallarea","MASS"
"76737","wqs","glm2"
"76738","wqs","Rsolnp"
"76739","fail","checkmate"
"76740","fail","BBmisc"
"76741","RcmdrPlugin.EBM","Rcmdr"
"76742","RcmdrPlugin.EBM","epiR"
"76743","RcmdrPlugin.EBM","abind"
"76744","snpEnrichment","ggplot2"
"76745","kernelFactory","kernlab"
"76746","kernelFactory","randomForest"
"76747","kernelFactory","AUC"
"76748","kernelFactory","genalg"
"76749","rleafmap","raster"
"76750","rleafmap","knitr"
"76751","rleafmap","sp"
"76752","twostageTE","isotone"
"76753","BCBCSF","abind"
"76754","nivm","bpcp"
"76755","nivm","ssanv"
"76756","TTS","sfsmisc"
"76757","TTS","mgcv"
"76758","nanop","rgl"
"76759","nanop","distrEx"
"76760","Skillings.Mack","matrixcalc"
"76761","Skillings.Mack","MASS"
"76762","STAND","survival"
"76763","meteo","raster"
"76764","meteo","snowfall"
"76765","meteo","spacetime"
"76766","meteo","sp"
"76767","meteo","rgdal"
"76768","meteo","plyr"
"76769","meteo","gstat"
"76770","NostalgiR","txtplot"
"76771","packagetrackr","dplyr"
"76772","packagetrackr","httr"
"76773","packagetrackr","magrittr"
"76774","packagetrackr","rappdirs"
"76775","Rip46","Rcpp"
"76776","cord","Rcpp"
"76777","crimelinkage","igraph"
"76778","crimelinkage","geosphere"
"76779","GRTo","bootstrap"
"76780","backtest","lattice"
"76781","discreteRV","MASS"
"76782","discreteRV","plyr"
"76783","JPEN","mvtnorm"
"76784","peptider","dplyr"
"76785","peptider","plyr"
"76786","peptider","discreteRV"
"76787","readMzXmlData","XML"
"76788","readMzXmlData","digest"
"76789","readMzXmlData","base64enc"
"76790","lgarch","zoo"
"76791","LGRF","geepack"
"76792","LGRF","SKAT"
"76793","LGRF","CompQuadForm"
"76794","GenOrd","Matrix"
"76795","GenOrd","MASS"
"76796","GenOrd","mvtnorm"
"76797","regRSM","doParallel"
"76798","regRSM","foreach"
"76799","regRSM","Rmpi"
"76800","rprintf","stringi"
"76801","StatRank","ggplot2"
"76802","StatRank","plyr"
"76803","StatRank","truncdist"
"76804","ftsspec","sna"
"76805","BioMark","MASS"
"76806","BioMark","pls"
"76807","BioMark","glmnet"
"76808","BioMark","st"
"76809","brr","stringr"
"76810","brr","pander"
"76811","brr","SuppDists"
"76812","brr","gsl"
"76813","brr","TeachingDemos"
"76814","brr","hypergeo"
"76815","evobiR","phytools"
"76816","evobiR","shiny"
"76817","evobiR","geiger"
"76818","evobiR","seqinr"
"76819","evobiR","ape"
"76820","ACSWR","MASS"
"76821","DoubleExpSeq","numDeriv"
"76822","sgt","optimx"
"76823","sgt","numDeriv"
"76824","LifeHist","Hmisc"
"76825","LifeHist","optimx"
"76826","LifeHist","BB"
"76827","EasyABC","MASS"
"76828","EasyABC","pls"
"76829","EasyABC","mnormt"
"76830","EasyABC","abc"
"76831","EasyABC","lhs"
"76832","EasyABC","tensorA"
"76833","ParetoPosStable","lmom"
"76834","ParetoPosStable","doParallel"
"76835","ParetoPosStable","foreach"
"76836","ParetoPosStable","ADGofTest"
"76837","eel","emplik"
"76838","eel","rootSolve"
